"date_time","Dry Bulb Temperature [°C]","Relative Humidity [%]","Wind Speed [m/s]","Wind Direction [Deg]","Global Horizontal Radiation [W/m2]","Direct Normal Radiation [W/m2]","Diffuse Horizontal Radiation [W/m2]","in.county"
2018-07-01,23.9,81.79,0,0,0,0,0,"G4500730"
2018-07-01 01:00:00,22.4,87.41,0,0,0,0,0,"G4500730"
2018-07-01 02:00:00,22.8,90.14,0,0,0,0,0,"G4500730"
2018-07-01 03:00:00,22.5,93.49,0,0,0,0,0,"G4500730"
2018-07-01 04:00:00,22.8,93.52,0,10,0,0,0,"G4500730"
2018-07-01 05:00:00,22.87,93.52,0.5,30,0,0,0,"G4500730"
2018-07-01 06:00:00,23.05,90.73,0,33.33,4,12,4,"G4500730"
2018-07-01 07:00:00,23.3,93.54,0.38,80,53.5,130.5,36,"G4500730"
2018-07-01 08:00:00,24.4,90.81,1.5,10,49,7.5,46,"G4500730"
2018-07-01 09:00:00,25,90.3,2.1,90,223,54.5,193,"G4500730"
2018-07-01 10:00:00,26,79.21,1.95,160,425,226,260.5,"G4500730"
2018-07-01 11:00:00,27.97,69.66,1.4,70,699,568.5,216,"G4500730"
2018-07-01 12:00:00,28.9,65.15,2.1,90,823,668.5,202,"G4500730"
2018-07-01 13:00:00,28.3,67.46,3.6,110,654,292,369.5,"G4500730"
2018-07-01 14:00:00,30.6,60.91,2.6,146.67,748,549.5,219,"G4500730"
2018-07-01 15:00:00,25.9,87.13,2.6,230,531,253,299,"G4500730"
2018-07-01 16:00:00,29.4,69.76,0,176.67,485,305.5,247,"G4500730"
2018-07-01 17:00:00,28.9,69.66,1.5,220,420.5,254,248.5,"G4500730"
2018-07-01 18:00:00,28.9,74.26,1.3,340,216.5,106,161.5,"G4500730"
2018-07-01 19:00:00,26.13,81.93,2.6,40,57.5,6,55.5,"G4500730"
2018-07-01 20:00:00,24.4,84.92,1.5,360,9.5,2,9.5,"G4500730"
2018-07-01 21:00:00,23.3,93.54,2.1,10,0,0,0,"G4500730"
2018-07-01 22:00:00,23.3,93.54,0,0,0,0,0,"G4500730"
2018-07-01 23:00:00,22.8,96.42,1.5,20,0,0,0,"G4500730"
2018-07-02,23.3,90.73,2.1,50,0,0,0,"G4500730"
2018-07-02 01:00:00,23.18,96.42,0.38,0,0,0,0,"G4500730"
2018-07-02 02:00:00,22.99,96.42,0,0,0,0,0,"G4500730"
2018-07-02 03:00:00,22.8,96.42,1.5,340,0,0,0,"G4500730"
2018-07-02 04:00:00,22.8,96.42,1.5,30,0,0,0,"G4500730"
2018-07-02 05:00:00,22.8,96.42,0,0,0,0,0,"G4500730"
2018-07-02 06:00:00,23.3,97.02,0,0,2.5,0,2.5,"G4500730"
2018-07-02 07:00:00,23.05,97.02,0,0,56.5,22.5,52,"G4500730"
2018-07-02 08:00:00,24.4,90.81,1.5,340,130,40,116,"G4500730"
2018-07-02 09:00:00,24.6,87.61,0,0,215.5,32,197.5,"G4500730"
2018-07-02 10:00:00,26.1,79.21,1.14,120,407,150,301,"G4500730"
2018-07-02 11:00:00,28.3,69.55,2.1,100,616.5,284,376.5,"G4500730"
2018-07-02 12:00:00,28.9,67.17,0,0,661,220.5,456,"G4500730"
2018-07-02 13:00:00,29.4,63.29,2.1,0,740.5,286,461.5,"G4500730"
2018-07-02 14:00:00,29.4,63.29,2.1,170,792,399,407,"G4500730"
2018-07-02 15:00:00,30.6,56.94,1.5,196.67,857,736,189.5,"G4500730"
2018-07-02 16:00:00,30,61.14,1.5,150,760.5,778.5,135.5,"G4500730"
2018-07-02 17:00:00,30.6,60.91,1.5,213.33,599.5,724,123,"G4500730"
2018-07-02 18:00:00,30,61.14,0,73.33,412,633.5,104.5,"G4500730"
2018-07-02 19:00:00,28.9,67.17,0,0,218.5,473,78,"G4500730"
2018-07-02 20:00:00,27.8,66.94,0,140,49,129,34,"G4500730"
2018-07-02 21:00:00,26.7,79.21,1.5,130,0,0,0,"G4500730"
2018-07-02 22:00:00,26.1,82.07,0,0,0,0,0,"G4500730"
2018-07-02 23:00:00,25.6,87.13,0,43.33,0,0,0,"G4500730"
2018-07-03,24.4,93.6,1.5,340,0,0,0,"G4500730"
2018-07-03 01:00:00,25,84.47,0,0,0,0,0,"G4500730"
2018-07-03 02:00:00,24.4,87.55,1.5,20,0,0,0,"G4500730"
2018-07-03 03:00:00,23.3,97.02,0,33.33,0,0,0,"G4500730"
2018-07-03 04:00:00,23.3,97.02,1.5,360,0,0,0,"G4500730"
2018-07-03 05:00:00,23.3,97.02,0,0,0,0,0,"G4500730"
2018-07-03 06:00:00,23.3,93.54,2.1,320,4.5,17.5,4.5,"G4500730"
2018-07-03 07:00:00,25,90.3,0,0,99.5,299,49,"G4500730"
2018-07-03 08:00:00,26.7,79.21,0,0,281.5,556,84.5,"G4500730"
2018-07-03 09:00:00,28.3,72.13,2.1,20,481,698,103.5,"G4500730"
2018-07-03 10:00:00,29.4,69.76,1.5,40,666.5,780,116,"G4500730"
2018-07-03 11:00:00,31.1,65.61,2.1,86.67,819.5,827,125.5,"G4500730"
2018-07-03 12:00:00,31.7,59.34,1.5,96.67,886,766.5,172.5,"G4500730"
2018-07-03 13:00:00,32.2,55.61,2.1,110,922.5,758,184,"G4500730"
2018-07-03 14:00:00,32.2,53.94,2.6,100,964.5,861,132.5,"G4500730"
2018-07-03 15:00:00,32.2,50.42,0,86.67,864,763.5,169,"G4500730"
2018-07-03 16:00:00,33.3,52.28,2.1,30,704.5,633.5,199,"G4500730"
2018-07-03 17:00:00,32.2,55.61,2.1,10,562.5,578.5,175,"G4500730"
2018-07-03 18:00:00,32.2,59.45,1.5,20,338.5,352,172,"G4500730"
2018-07-03 19:00:00,30.6,65.11,1.5,290,179.5,269.5,99,"G4500730"
2018-07-03 20:00:00,28.9,71.8,2.1,320,40.5,74.5,30,"G4500730"
2018-07-03 21:00:00,27.2,81.86,3.6,233.33,0,0,0,"G4500730"
2018-07-03 22:00:00,22.58,93.49,4.28,260,0,0,0,"G4500730"
2018-07-03 23:00:00,21.95,93.49,0.75,230,0,0,0,"G4500730"
2018-07-04,22.8,93.52,2.1,20,0,0,0,"G4500730"
2018-07-04 01:00:00,22.8,93.52,1.5,30,0,0,0,"G4500730"
2018-07-04 02:00:00,22.8,96.42,2.1,340,0,0,0,"G4500730"
2018-07-04 03:00:00,23.3,93.54,0,50,0,0,0,"G4500730"
2018-07-04 04:00:00,23.9,93.57,1.5,30,0,0,0,"G4500730"
2018-07-04 05:00:00,23.9,93.57,0,66.67,0,0,0,"G4500730"
2018-07-04 06:00:00,23.9,93.57,0,20,3,7.5,3,"G4500730"
2018-07-04 07:00:00,24.4,90.81,2.6,30,90.5,201.5,56,"G4500730"
2018-07-04 08:00:00,26.1,84.59,2.6,80,267.5,439,111.5,"G4500730"
2018-07-04 09:00:00,26.4,81.65,2.1,65,444,565,137.5,"G4500730"
2018-07-04 10:00:00,27.5,76.55,2.2,60,637,673.5,160,"G4500730"
2018-07-04 11:00:00,28.33,69.66,2.43,100,686,530.5,240,"G4500730"
2018-07-04 12:00:00,28.9,67.17,4.1,90,730.5,523,247,"G4500730"
2018-07-04 13:00:00,30.6,63.17,3.6,80,624.5,312,319.5,"G4500730"
2018-07-04 14:00:00,30,58.94,3.1,120,700,463,250.5,"G4500730"
2018-07-04 15:00:00,31.1,59.19,3.6,60,508,206.5,322,"G4500730"
2018-07-04 16:00:00,31.1,57.42,5.7,100,658,530.5,233,"G4500730"
2018-07-04 17:00:00,30,61.14,4.6,80,546.5,547.5,192,"G4500730"
2018-07-04 18:00:00,30,58.94,3.1,90,409.5,595.5,120,"G4500730"
2018-07-04 19:00:00,29.4,61.01,3.1,70,214,419,89,"G4500730"
2018-07-04 20:00:00,28.3,67.46,1.5,80,50.5,131.5,35,"G4500730"
2018-07-04 21:00:00,27.2,71.93,2.6,90,0,0,0,"G4500730"
2018-07-04 22:00:00,26.7,74.08,2.1,60,0,0,0,"G4500730"
2018-07-04 23:00:00,25.6,81.51,0,113.33,0,0,0,"G4500730"
2018-07-05,25,87.61,0,106.67,0,0,0,"G4500730"
2018-07-05 01:00:00,25,84.47,0,0,0,0,0,"G4500730"
2018-07-05 02:00:00,24.4,93.6,0,150,0,0,0,"G4500730"
2018-07-05 03:00:00,23.9,96.45,0,0,0,0,0,"G4500730"
2018-07-05 04:00:00,23.3,100,2.6,10,0,0,0,"G4500730"
2018-07-05 05:00:00,22.8,96.42,2.1,360,0,0,0,"G4500730"
2018-07-05 06:00:00,22.8,100,1.8,180,2,1.5,2,"G4500730"
2018-07-05 07:00:00,22.72,96.42,3.6,70,29,0,29,"G4500730"
2018-07-05 08:00:00,22.19,90.73,2.06,66.67,25.5,0,25.5,"G4500730"
2018-07-05 09:00:00,24.45,84.47,2.3,60,331.5,258,186,"G4500730"
2018-07-05 10:00:00,25.8,82.07,2.6,67.5,450,193.5,315,"G4500730"
2018-07-05 11:00:00,27.25,74.26,2.6,85,551,185,395,"G4500730"
2018-07-05 12:00:00,27.77,69.55,1.2,105,629.5,194,449.5,"G4500730"
2018-07-05 13:00:00,29.4,65.25,2.1,110,692,248.5,449.5,"G4500730"
2018-07-05 14:00:00,30,61.14,2.6,70,804.5,396.5,422,"G4500730"
2018-07-05 15:00:00,30.6,59.08,1.5,30,773,487,329.5,"G4500730"
2018-07-05 16:00:00,31.1,57.42,2.1,40,681.5,516,271,"G4500730"
2018-07-05 17:00:00,30.6,59.08,1.5,110,571.5,622.5,159.5,"G4500730"
2018-07-05 18:00:00,30.6,59.08,0,0,346.5,406.5,143,"G4500730"
2018-07-05 19:00:00,28.9,71.8,0,36.67,185.5,300,98.5,"G4500730"
2018-07-05 20:00:00,27.2,79.28,0,26.67,45.5,103.5,33,"G4500730"
2018-07-05 21:00:00,27.2,79.28,0,0,0,0,0,"G4500730"
2018-07-05 22:00:00,26.1,90.38,0,0,0,0,0,"G4500730"
2018-07-05 23:00:00,25,93.62,0,0,0,0,0,"G4500730"
2018-07-06,25,93.62,0,80,0,0,0,"G4500730"
2018-07-06 01:00:00,24.4,93.6,0,0,0,0,0,"G4500730"
2018-07-06 02:00:00,23.9,93.57,0,0,0,0,0,"G4500730"
2018-07-06 03:00:00,23.9,93.57,1.5,210,0,0,0,"G4500730"
2018-07-06 04:00:00,23.3,93.54,0,0,0,0,0,"G4500730"
2018-07-06 05:00:00,22.8,96.42,1.05,320,0,0,0,"G4500730"
2018-07-06 06:00:00,23.3,97.02,0,0,4,15.5,4,"G4500730"
2018-07-06 07:00:00,24.4,90.81,0,0,91.5,264.5,48.5,"G4500730"
2018-07-06 08:00:00,26.1,84.59,1.5,350,272.5,525.5,87.5,"G4500730"
2018-07-06 09:00:00,27.2,79.28,0,0,432,510.5,162,"G4500730"
2018-07-06 10:00:00,28.3,72.13,2.1,100,557.5,404,272.5,"G4500730"
2018-07-06 11:00:00,29.4,65.25,1.5,290,750,580.5,262.5,"G4500730"
2018-07-06 12:00:00,30,63.04,2.1,73.33,798,456.5,374.5,"G4500730"
2018-07-06 13:00:00,31.1,59.19,3.1,270,844,441,415,"G4500730"
2018-07-06 14:00:00,31.4,51.87,1.05,210,694,251.5,451,"G4500730"
2018-07-06 15:00:00,26.3,73.98,3.6,236.67,104,1.5,102.5,"G4500730"
2018-07-06 16:00:00,24.6,79.37,3.43,136.67,74.5,0,74.5,"G4500730"
2018-07-06 17:00:00,25.6,73.89,1.5,113.33,195.5,15.5,185.5,"G4500730"
2018-07-06 18:00:00,25.6,76.2,0,13.33,247,102,196.5,"G4500730"
2018-07-06 19:00:00,25,81.93,1.5,40,71.5,1.5,71,"G4500730"
2018-07-06 20:00:00,24.4,84.92,0,0,22.5,0.5,22.5,"G4500730"
2018-07-06 21:00:00,23.3,90.73,1.5,330,0,0,0,"G4500730"
2018-07-06 22:00:00,23.3,90.73,0,103.33,0,0,0,"G4500730"
2018-07-06 23:00:00,23.3,87.46,0,20,0,0,0,"G4500730"
2018-07-07,22.8,90.14,2.6,20,0,0,0,"G4500730"
2018-07-07 01:00:00,22.2,96.99,0,43.33,0,0,0,"G4500730"
2018-07-07 02:00:00,22.2,96.99,0,60,0,0,0,"G4500730"
2018-07-07 03:00:00,22.2,93.49,1.5,0,0,0,0,"G4500730"
2018-07-07 04:00:00,21.7,96.39,1.5,350,0,0,0,"G4500730"
2018-07-07 05:00:00,21.7,93.47,1.5,340,0,0,0,"G4500730"
2018-07-07 06:00:00,21.7,93.47,0,46.67,1.5,2,1.5,"G4500730"
2018-07-07 07:00:00,22.2,90.66,3.1,30,33.5,0,33.5,"G4500730"
2018-07-07 08:00:00,23.3,87.46,2.6,60,118,23,111,"G4500730"
2018-07-07 09:00:00,24.4,81.86,6.2,40,224,40.5,202,"G4500730"
2018-07-07 10:00:00,24.4,81.86,5.1,50,208,11.5,200,"G4500730"
2018-07-07 11:00:00,24.4,81.86,4.1,60,196.5,8.5,189.5,"G4500730"
2018-07-07 12:00:00,24.4,81.86,4.6,80,183,7,176.5,"G4500730"
2018-07-07 13:00:00,23.3,84.81,3.6,70,127.5,2,125.5,"G4500730"
2018-07-07 14:00:00,23.3,81.72,4.1,60,327.5,47.5,282,"G4500730"
2018-07-07 15:00:00,22.8,81.15,5.7,70,163,5,158.5,"G4500730"
2018-07-07 16:00:00,23.3,76.31,5.7,60,187,6.5,181.5,"G4500730"
2018-07-07 17:00:00,23.3,76.31,5.1,50,182,8.5,176.5,"G4500730"
2018-07-07 18:00:00,22.2,81.58,4.6,70,196.5,115,145.5,"G4500730"
2018-07-07 19:00:00,22.2,81.58,4.6,70,104.5,117,68.5,"G4500730"
2018-07-07 20:00:00,22.2,78.57,3.93,80,29.5,47.5,23.5,"G4500730"
2018-07-07 21:00:00,22.2,78.57,3.1,80,0,0,0,"G4500730"
2018-07-07 22:00:00,21.7,81,2.6,55,0,0,0,"G4500730"
2018-07-07 23:00:00,21.7,81,3.6,40,0,0,0,"G4500730"
2018-07-08,21.7,78.5,3.1,50,0,0,0,"G4500730"
2018-07-08 01:00:00,21.7,78.5,3.6,50,0,0,0,"G4500730"
2018-07-08 02:00:00,21.7,73.22,3.1,50,0,0,0,"G4500730"
2018-07-08 03:00:00,21.7,73.22,2.55,40,0,0,0,"G4500730"
2018-07-08 04:00:00,21.4,73.11,3.85,50,0,0,0,"G4500730"
2018-07-08 05:00:00,20.6,73.02,5.7,60,0,0,0,"G4500730"
2018-07-08 06:00:00,20,72.91,5.1,60,3.5,14,3.5,"G4500730"
2018-07-08 07:00:00,20,72.91,4.1,70,94,290,46.5,"G4500730"
2018-07-08 08:00:00,21.1,68.13,3.1,80,275.5,560.5,80.5,"G4500730"
2018-07-08 09:00:00,22.2,55.21,4.1,80,476,708.5,97.5,"G4500730"
2018-07-08 10:00:00,23.3,53.36,4.1,60,665,797,106,"G4500730"
2018-07-08 11:00:00,23.9,51.47,3.1,110,823.5,851,112.5,"G4500730"
2018-07-08 12:00:00,25,50.11,3.6,80,936.5,884.5,116,"G4500730"
2018-07-08 13:00:00,26.1,46.94,2.6,56.67,994,904,115,"G4500730"
2018-07-08 14:00:00,27.2,47.24,3.6,70,991.5,913.5,109.5,"G4500730"
2018-07-08 15:00:00,27.2,47.24,2.1,93.33,926,904,106,"G4500730"
2018-07-08 16:00:00,27.8,45.61,2.1,70,804,878,100,"G4500730"
2018-07-08 17:00:00,27.8,43.88,2.1,80,636.5,830,90.5,"G4500730"
2018-07-08 18:00:00,27.8,45.61,2.6,80,440.5,747.5,79,"G4500730"
2018-07-08 19:00:00,26.7,45.31,2.6,80,236,598,60.5,"G4500730"
2018-07-08 20:00:00,23.9,51.47,0,53.33,60.5,274.5,29,"G4500730"
2018-07-08 21:00:00,23.3,55.49,0,76.67,0,0,0,"G4500730"
2018-07-08 22:00:00,22.2,68.35,0,20,0,0,0,"G4500730"
2018-07-08 23:00:00,20,75.78,0,0,0,0,0,"G4500730"
2018-07-09,20,81.29,2.1,10,0,0,0,"G4500730"
2018-07-09 01:00:00,19.4,87.1,1.5,350,0,0,0,"G4500730"
2018-07-09 02:00:00,19.4,87.1,2.1,360,0,0,0,"G4500730"
2018-07-09 03:00:00,19.4,81.21,2.6,350,0,0,0,"G4500730"
2018-07-09 04:00:00,19.4,81.21,2.6,360,0,0,0,"G4500730"
2018-07-09 05:00:00,18.9,81.15,2.1,350,0,0,0,"G4500730"
2018-07-09 06:00:00,18.9,87.05,1.5,350,4,30.5,4,"G4500730"
2018-07-09 07:00:00,20,87.16,2.1,330,102.5,398.5,40,"G4500730"
2018-07-09 08:00:00,22.8,90.38,0,0,292,651.5,67,"G4500730"
2018-07-09 09:00:00,23.9,53.52,2.1,50,496,775,83,"G4500730"
2018-07-09 10:00:00,25,53.8,2.6,110,686,845.5,94,"G4500730"
2018-07-09 11:00:00,26.1,46.94,1.5,60,841.5,887,101,"G4500730"
2018-07-09 12:00:00,27.8,48.94,0,140,950.5,910.5,106.5,"G4500730"
2018-07-09 13:00:00,27.8,48.94,1.5,310,1002.5,921.5,107,"G4500730"
2018-07-09 14:00:00,28.9,49.24,1.5,296.67,994,918,108.5,"G4500730"
2018-07-09 15:00:00,29.4,49.68,1.5,113.33,925,904.5,105,"G4500730"
2018-07-09 16:00:00,29.4,51.27,1.5,93.33,801.5,873.5,101,"G4500730"
2018-07-09 17:00:00,28.9,56.53,1.5,190,633,819.5,94,"G4500730"
2018-07-09 18:00:00,28.9,56.53,0,170,436,731.5,82.5,"G4500730"
2018-07-09 19:00:00,27.2,64.79,0,80,233.5,577.5,64,"G4500730"
2018-07-09 20:00:00,26.7,60.01,0,0,59,252,30,"G4500730"
2018-07-09 21:00:00,26.7,62.3,0,0,0,0,0,"G4500730"
2018-07-09 22:00:00,25,73.79,0,0,0,0,0,"G4500730"
2018-07-09 23:00:00,24.4,79.37,0,0,0,0,0,"G4500730"
2018-07-10,24.4,81.86,0,0,0,0,0,"G4500730"
2018-07-10 01:00:00,22.8,93.52,1.5,340,0,0,0,"G4500730"
2018-07-10 02:00:00,22.2,96.99,1.5,320,0,0,0,"G4500730"
2018-07-10 03:00:00,21.7,93.47,2.1,330,0,0,0,"G4500730"
2018-07-10 04:00:00,21.1,93.44,2.1,330,0,0,0,"G4500730"
2018-07-10 05:00:00,21.1,90.02,1.5,330,0,0,0,"G4500730"
2018-07-10 06:00:00,20.6,89.98,1.5,340,4,26.5,4,"G4500730"
2018-07-10 07:00:00,22.2,81.58,1.5,350,100.5,388,40,"G4500730"
2018-07-10 08:00:00,24.4,71.42,2.1,10,291.5,650.5,67.5,"G4500730"
2018-07-10 09:00:00,26.1,69.12,1.5,320,496,775.5,83.5,"G4500730"
2018-07-10 10:00:00,28.3,54.64,2.1,60,684.5,841.5,96.5,"G4500730"
2018-07-10 11:00:00,30,51.43,1.5,330,837,876.5,106.5,"G4500730"
2018-07-10 12:00:00,30,53.05,2.6,260,942,894,113.5,"G4500730"
2018-07-10 13:00:00,31.1,48.29,0,73.33,991,898.5,118.5,"G4500730"
2018-07-10 14:00:00,30.6,51.26,1.5,230,979,891,120,"G4500730"
2018-07-10 15:00:00,31.1,49.82,2.1,180,908,872,117.5,"G4500730"
2018-07-10 16:00:00,31.1,51.71,1.5,300,740.5,719,164.5,"G4500730"
2018-07-10 17:00:00,31.1,49.82,1.5,266.67,583.5,678,135,"G4500730"
2018-07-10 18:00:00,29.4,54.92,0,246.67,331.5,424.5,113.5,"G4500730"
2018-07-10 19:00:00,28.9,56.53,1.5,210,175.5,329.5,86,"G4500730"
2018-07-10 20:00:00,27.2,67.23,1.5,330,54,207.5,29.5,"G4500730"
2018-07-10 21:00:00,26.1,76.75,1.5,360,0,0,0,"G4500730"
2018-07-10 22:00:00,25.6,76.2,2.1,340,0,0,0,"G4500730"
2018-07-10 23:00:00,24.4,84.92,2.1,360,0,0,0,"G4500730"
2018-07-11,23.9,87.51,0,0,0,0,0,"G4500730"
2018-07-11 01:00:00,23.3,93.54,2.1,340,0,0,0,"G4500730"
2018-07-11 02:00:00,23.3,90.73,0,0,0,0,0,"G4500730"
2018-07-11 03:00:00,23.3,87.46,1.5,320,0,0,0,"G4500730"
2018-07-11 04:00:00,22.8,84.23,1.5,330,0,0,0,"G4500730"
2018-07-11 05:00:00,22.8,84.23,2.1,350,0,0,0,"G4500730"
2018-07-11 06:00:00,22.2,87.36,1.5,340,2.5,16.5,2.5,"G4500730"
2018-07-11 07:00:00,23.9,81.79,0,0,94,338.5,41.5,"G4500730"
2018-07-11 08:00:00,26.1,76.75,2.6,10,276.5,597,71.5,"G4500730"
2018-07-11 09:00:00,28.3,69.55,2.1,60,474.5,726.5,89,"G4500730"
2018-07-11 10:00:00,30.6,56.94,1.5,40,655.5,783,109.5,"G4500730"
2018-07-11 11:00:00,31.1,53.66,1.5,26.67,683,459,304.5,"G4500730"
2018-07-11 12:00:00,31.1,53.66,2.1,0,846,652,240,"G4500730"
2018-07-11 13:00:00,32.2,50.42,0,86.67,952,812,164,"G4500730"
2018-07-11 14:00:00,32.2,48.58,2.6,210,881.5,667.5,238.5,"G4500730"
2018-07-11 15:00:00,32.8,48.74,0,230,880.5,808,148.5,"G4500730"
2018-07-11 16:00:00,32.2,51.99,1.5,160,762.5,779.5,138,"G4500730"
2018-07-11 17:00:00,31.7,53.49,1.5,200,532,520,186,"G4500730"
2018-07-11 18:00:00,31.1,59.19,0,310,141.5,61.5,109.5,"G4500730"
2018-07-11 19:00:00,29.4,72.33,1.5,340,136,199.5,77.5,"G4500730"
2018-07-11 20:00:00,26.1,66.59,1.5,340,39,63,31.5,"G4500730"
2018-07-11 21:00:00,25.6,68.6,2.6,20,0,0,0,"G4500730"
2018-07-11 22:00:00,25,73.79,0,26.67,0,0,0,"G4500730"
2018-07-11 23:00:00,24.4,79.37,0,93.33,0,0,0,"G4500730"
2018-07-12,25,76.58,0,0,0,0,0,"G4500730"
2018-07-12 01:00:00,23.3,87.46,1.5,330,0,0,0,"G4500730"
2018-07-12 02:00:00,23.9,87.51,0,3.33,0,0,0,"G4500730"
2018-07-12 03:00:00,23.3,90.73,0,0,0,0,0,"G4500730"
2018-07-12 04:00:00,23.3,87.46,2.1,330,0,0,0,"G4500730"
2018-07-12 05:00:00,23.3,90.73,1.5,360,0,0,0,"G4500730"
2018-07-12 06:00:00,23.3,90.73,1.5,350,1.5,2.5,1.5,"G4500730"
2018-07-12 07:00:00,24.4,87.55,1.5,40,53,28.5,48.5,"G4500730"
2018-07-12 08:00:00,26.7,74.08,2.1,80,206,231.5,124.5,"G4500730"
2018-07-12 09:00:00,28.3,67.46,2.6,70,418.5,474,166,"G4500730"
2018-07-12 10:00:00,29.4,63.29,3.1,96.67,625.5,663,162.5,"G4500730"
2018-07-12 11:00:00,30.6,60.91,2.6,50,791,762.5,156.5,"G4500730"
2018-07-12 12:00:00,30.6,63.17,0,70,897.5,794,163,"G4500730"
2018-07-12 13:00:00,31.7,57.21,2.1,100,944,794,173.5,"G4500730"
2018-07-12 14:00:00,31.1,61.39,1.5,33.33,744,448.5,310,"G4500730"
2018-07-12 15:00:00,31.1,59.19,0,143.33,518,129,401.5,"G4500730"
2018-07-12 16:00:00,32.2,57.68,1.5,30,662.5,458,297,"G4500730"
2018-07-12 17:00:00,30.6,63.17,1.5,330,529.5,468,225,"G4500730"
2018-07-12 18:00:00,28.9,74.45,2.6,330,396,547,132.5,"G4500730"
2018-07-12 19:00:00,28.3,74.35,1.5,10,204.5,379,92.5,"G4500730"
2018-07-12 20:00:00,27.2,82.2,0,120,43,96,32.5,"G4500730"
2018-07-12 21:00:00,26.7,76.38,0,93.33,0,0,0,"G4500730"
2018-07-12 22:00:00,26.7,76.38,2.6,90,0,0,0,"G4500730"
2018-07-12 23:00:00,25.6,79.06,3.1,50,0,0,0,"G4500730"
2018-07-13,25,78.97,3.1,33.33,0,0,0,"G4500730"
2018-07-13 01:00:00,24.4,81.86,2.6,70,0,0,0,"G4500730"
2018-07-13 02:00:00,24.4,84.92,2.27,50,0,0,0,"G4500730"
2018-07-13 03:00:00,23.9,87.51,2.6,20,0,0,0,"G4500730"
2018-07-13 04:00:00,23.9,87.51,2.85,50,0,0,0,"G4500730"
2018-07-13 05:00:00,23.95,87.51,2.6,50,0,0,0,"G4500730"
2018-07-13 06:00:00,23.9,87.51,2.6,50,1.5,2.5,1.5,"G4500730"
2018-07-13 07:00:00,24.4,84.92,2.6,23.33,63,93,46,"G4500730"
2018-07-13 08:00:00,25,84.47,2.43,53.33,187,192,117.5,"G4500730"
2018-07-13 09:00:00,26.1,79.13,2.6,100,432.5,535.5,147.5,"G4500730"
2018-07-13 10:00:00,27.2,74.16,2.6,90,483.5,303,274.5,"G4500730"
2018-07-13 11:00:00,28.05,71.6,3.1,55,479.5,134.5,368,"G4500730"
2018-07-13 12:00:00,28.35,67.17,3.1,90,689.5,289,422,"G4500730"
2018-07-13 13:00:00,28.3,69.55,2.6,110,692,234.5,464,"G4500730"
2018-07-13 14:00:00,29.4,65.25,4.1,100,755,335.5,432,"G4500730"
2018-07-13 15:00:00,29.4,65.25,3.1,130,766,485.5,324,"G4500730"
2018-07-13 16:00:00,29.4,63.29,2.6,110,617,358,332,"G4500730"
2018-07-13 17:00:00,29.4,63.29,3.6,100,533,461.5,230.5,"G4500730"
2018-07-13 18:00:00,27.8,69.45,1.5,136.67,325,299,175.5,"G4500730"
2018-07-13 19:00:00,27.2,71.93,1.5,130,40,0,40,"G4500730"
2018-07-13 20:00:00,26.7,74.08,2.1,120,8.5,0,8.5,"G4500730"
2018-07-13 21:00:00,26.1,76.75,0,76.67,0,0,0,"G4500730"
2018-07-13 22:00:00,26.1,76.75,2.1,90,0,0,0,"G4500730"
2018-07-13 23:00:00,25.6,79.06,0,36.67,0,0,0,"G4500730"
2018-07-14,25.6,79.06,0,66.67,0,0,0,"G4500730"
2018-07-14 01:00:00,25,84.47,1.5,50,0,0,0,"G4500730"
2018-07-14 02:00:00,24.4,87.55,2.1,40,0,0,0,"G4500730"
2018-07-14 03:00:00,24.4,87.55,1.5,50,0,0,0,"G4500730"
2018-07-14 04:00:00,24.4,87.55,0,33.33,0,0,0,"G4500730"
2018-07-14 05:00:00,24.15,87.55,0,0,0,0,0,"G4500730"
2018-07-14 06:00:00,24.4,81.86,2.1,120,0.5,0,0.5,"G4500730"
2018-07-14 07:00:00,24.2,84.92,0,60,10.5,0,10.5,"G4500730"
2018-07-14 08:00:00,23.85,90.73,1.5,130,63,0,63,"G4500730"
2018-07-14 09:00:00,22.8,90.14,0,110,79,0,79,"G4500730"
2018-07-14 10:00:00,21.7,96.39,0.5,130,136.5,4,133.5,"G4500730"
2018-07-14 11:00:00,21.7,100,1,263.33,132.5,1.5,131,"G4500730"
2018-07-14 12:00:00,22.18,93.52,0.38,340,155.5,4,151.5,"G4500730"
2018-07-14 13:00:00,22.8,90.14,2.35,190,172,6,166,"G4500730"
2018-07-14 14:00:00,24.4,79.37,2.1,100,399,48.5,353,"G4500730"
2018-07-14 15:00:00,25.6,73.89,1.5,10,363,48,319,"G4500730"
2018-07-14 16:00:00,26.7,74.08,2.1,350,486,204,327.5,"G4500730"
2018-07-14 17:00:00,28.3,65.02,1.5,26.67,565.5,612,167,"G4500730"
2018-07-14 18:00:00,28.3,65.02,0,0,347,407,151.5,"G4500730"
2018-07-14 19:00:00,27.2,71.93,0,0,203,396,86,"G4500730"
2018-07-14 20:00:00,25,84.47,1.5,330,48.5,143.5,32,"G4500730"
2018-07-14 21:00:00,24.4,81.86,1.5,340,0,0,0,"G4500730"
2018-07-14 22:00:00,23.9,87.51,2.1,360,0,0,0,"G4500730"
2018-07-14 23:00:00,23.3,93.54,1.5,360,0,0,0,"G4500730"
2018-07-15,22.8,96.42,2.1,360,0,0,0,"G4500730"
